Sources
2014B	http://www.stfc.ac.uk/files/small-awards-2014b/
2014A	http://www.stfc.ac.uk/files/1838/1838_res_1.pdf
2013B	http://www.stfc.ac.uk/resources/pdf/PE%20Small%20Awards%20Winners%202013B.pdf
2013A	http://www.stfc.ac.uk/resources/pdf/PE%20Small%20Awards%20Winners%202013A.pdf
1999B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2000A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2000B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2001A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2001B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2002A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2002B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2003A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2003B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2004A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2004B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2005A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2005B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2006A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2006B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2007A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2007B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2008A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2008B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2009A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2009B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2010A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2010B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2011A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2011B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2012A	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf
2012B	http://www.stfc.ac.uk/resources/pdf/PrevSmallAwards.pdf

Regions
North West	7052000
North East	2597000
South West	5289000
South East	8635000
East Midlands	4533000
West Midlands	5602000
East of England	5847000
London	8204100
Yorkshire and the Humber	5284000
Wales	3063456
Scotland	5327700
Northern Ireland	1810863

Round	Amount	Title	Organization	Location	Region
2005B	15000	SPACE FOR EXPLORATION IN THE ARBORETUM, JODRELL BANK SCIENCE CENTRE	Jodrell Bank Science Centre	Manchester	North West
2005B	4000	SPARK CHAMBERS DETECTING COSMIC RAYS FROM OUTER SPACE	University of Birmingham	Birmingham	West Midlands
2005B	7000	"SUPERSTRINGS" PARTICLE PHYSICS AND COSMOLOGY IN WORDS, PICTURES AND MUSIC	University of Oxford	Oxford	South East
2005B	8290	KIDS IN SPACE DISADVANTAGED SCHOOLS TOUR	Spacefund	Canterbury	South East
2005B	7000	STAR TRACKERS	At-Bristol Science Centre	Bristol	South West
2005B	2687	THE SKY IS NO LIMIT! NATIONAL SCIENCE WEEK 2006	University College London	London	London
2005B	7000	CPD FOR TEACHERS IN RURAL AREAS OF SOUTH/WEST WALES	Techniquest	Cardiff	Wales
2005B	10000	BRINGING MARS TO LIFE: PUBLIC ENGAGEMENT WITH CURRENT ASTROBIOLOGICAL RESEARCH	Museum of Science & Industry	Manchester	North West
2005B	10000	PARTICLE PHYSICS EXHIBITION AT NATIONAL EISTEDDFOD OF WALES		Pontyclun	Wales
2005B	8000	CHELTENHAM SCIENCE FESTIVAL	Cheltenham Science Festival	Cheltenham	South West
2005B	1200	ESTABLISHMENT OF AN ANNUAL ROCKET DAY AT WEST MONMOUTH SCHOOL	West Monmouth School	Pontypool	Wales

2005A	14599	ROSETTA ON THE ROAD	Open University	Milton Keynes	South East
2005A	700	ROCKETS AND THE SOLAR SYSTEM	St Andrews Junior School	Glossop	East Midlands
2005A	3000	NORTH AND SOUTH IN THE CELESTRIAL SPHERE	Dereham Sixth Form College	Dereham	East of England
2005A	7200	BRINGING THE UNIVERSE TO LONDON SCHOOLS	University of Oxford	Oxford	South East
2005A	4000	SPACE WATCH	Hereford Local Education Authority	Hereford	West Midlands
2005A	6269	FROM ELEPHANT TO SATURN SUMMER HOLIDAY EDUCATION PROGRAMME	The Cuming Museum	London	London
2005A	14370	UNDERGROUND ASTRONOMY SCIENCE ON THE SUBWAY	Glasgow Science Centre Ltd	Glasgow	Scotland
2005A	3000	SPACE EDUCATION WEEK FOR LLYN SCHOOL CHILDREN AND RESIDENTS	University of Leicester	Leicester	East Midlands
2005A	14981	THE ATLAS UK TELEVISION VIDEO PROJECT 2005/2006	OMNI Communications Ltd	London	London
2005A	5000	SUPPORT FOR TRAVELLING PLANETARIUM	Mizar Astronomy	Wimborne	South West
2005A	1200	WEST MONMOUTH SCHOOL EINSTEIN WEEK VISIT BY STARCHASER 4 ROCKET	West Monmouth School	Pontypool	Wales
2005A	3323	THE SUN AN EXPLORATION OF OUR STAR AN THE NIGHT SKY	YHA Portsmouth	Portsmouth	South East
2005A	1300	THE KENT SPACE SCHOOL 2005 EINSTEIN YEAR EDITION	University of Kent	Canterbury	South East
2005A	623	UK SERVER FOR EINSTEIN@HOME	University of Glasgow	Glasgow	Scotland

2004B	6000	A TOUR OF THE UNIVERSE	Sira Technology Limited	Chislehurst	South East
2004B	3000	ESTABLISHING A TOUR FOR THE YOUNG ARTISTS@CERN EXHIBITION	University College London	London	London
2004B	3500	STARS IN YOUR EYES	Ysgol Gyfun Cum Rhymni	Blackwood	Wales
2004B	2500	EINSTEIN COMES TO RADSTOCK	The BA Bristol & Bath branch	Bristol	South West
2004B	9332	SPACEROX: A PLANETARY ANALOGUE SAMPLE COLLECTION FOR HAND ON SCIENCE	University of Leicester	Leicester	East Midlands
2004B	4185	SIXTH FORM EDUCATIONAL VISIT TO PHYSICS IN PERSPECTIVE 2005	Sir John Leman High School	Beccles	East of England
2004B	1650	THE SKY IS NO LIMIT SCIENCE WEEK 2005	University College London	Dorking	South East
2004B	788.50	MAPPING THE MOON	Rift House Primary School	Hartlepool	North East
2004B	3300	HYDROGEN ALPHA PORTABLE TELESCOPE FOR SCHOOL VISIT	University of London Observatory	London	London
2004B	7111	FROM FUNDAMENTAL PARTICLES TO GALAXIES AND THE UNIVERSE	University of Durham	Durham	North East
2004B	5000	SUPERSTRINGS PARTICLE PHYSICS AND COSMOLOGY IN WORDS, PICTURES AND MUSIC	University of Oxford	Oxford	South East
2004B	700	SCIENCE FAMILY FUN DAY	Spacefund	Broadstairs	South East
2004B	8542	HUNT THE HIGGS PLAYING CARD GAME FOR THE PROMOTION AND TEACHING OF PARTICLE PHYSICS	University of Cambridge	Cambridge	East of England
2004B	775	EXPLORING SPACE, SCIENCE WEEK 2005	The Craven Museum	Skipton	Yorkshire and the Humber
2004B	1300	SPACE INVADERS	Kirklees Metropolitan Council	Huddersfield	Yorkshire and the Humber
2004B	5000	SERIES OF MONTHLY EVENING PLANETARIUM LECTURES AND SHOWS	Glasgow Science Centre	Glasgow	Scotland
2004B	5000	SPACED OUT: A PIECE OF THE UNIVERSE COMES TO BRITAIN	Lancaster Girls Grammar School	Lancaster	North West
2004B	3000	EINSTEINS FIRST LECTURE IN BRITAIN	The University of Manchester	Manchester	North West
2004B	2000	PRIME SPACE, A QUARTELY ASTRONOMY LEAFLET FOR YOUNG PEOPLE	Institute of Astronomy	Cambridge	East of England
2004B	2280	TEA, TALK AND TELESCOPE	University of Birmingham	Birmingham	West Midlands
2004B	7685	DEEP IMPACT UK	Techniquest	Cardiff	Wales
2004B	12400	FESTIVAL OF SCIENCE AND CULTURE 2005	National Space Centre	Leicester	East Midlands
2004B	3200	UNIverse A SCIENCE POETRY COMPETITION CELEBRATING EINSTEIN YEAR	Science Events	London	London
2004B	5000	EINSTEIN LOOKS OVER A FESTIVAL OF PHYSICS	The Observatory Science Centre	Herstmonceux	South East

2004A	2860	PARTICLE PHYSICS WITH COFFEE AND HOBNOBS BUILDING ON SUCCESS	University of Southampton	Southampton	South East
2004A	2500	SPACE TELESCOPES IN SCHOOL	Neatherd High School	Dereham	East of England
2004A	1000	PARENTS WORKSHOP EXPLORING ASTRONOMY AND SOLAR SYSTEM AND NEWSLETTER	Shimna Integrated College	Belfast	Northern Ireland
2004A	7500	KIDS IN SPACE DISADVANTAGED TOUR	Spacefund	Canterbury	South East
2004A	1850	SCIFEST 2004 A SCIENCE EXTRAVAGANZA FOR ALL AGES	Robert Manning Technology College	Bourne	East Midlands
2004A	4000	STARS R US AN ASTROCHEMISTRY EXHIBIT	University of Nottingham	Nottingham	East Midlands
2004A	1500	CHaOS SCIENCE TOUR 2003	Individual	Cambridge	East of England
2004A	4500	WONDERS OF THE SKY	Satrosphere Ltd	Aberdeen	Scotland
2004A	3500	PORTABLE COSMIC RAY DETECTOR VISUALISATION TOOLS	University of Bristol	Bristol	South West
2004A	2513	REACH FOR THE STARS	Minsthorpe Community College	Pontefract	Yorkshire and the Humber
2004A	850	RHOSGOCH COUNTY PRIMARY SCHOOL SPACE DAY	Individual	Nr Builth Wells	Wales
2004A	7750	YEAR 7 SPACE UNLEASHED A MAKEOVER FROM SCIENCE UPD8	Sheffield Hallam University	Sheffield	Yorkshire and the Humber
2004A	5350	ASTRONOMY IN THE CLASSROOM: SCHOOL AND OBSERVATORY VISITS FOR KS2, KS3 AND KS4	University of London Observatory	London	London
2004A	5400	ASTRONOMY FOR ALL: A PILOT PROJECT TO BRING TELESCOPES INTO SCHOOLS AND SCHOOL STUDENTS TO TELESCOPES	University of Oxford	Oxford	South East
2004A	2000	WEEKEND IN SPACE DEVELOPING SPACE SCHOOL AWARD	University of Kent at Canterbury	Canterbury	South East
2004A	7000	PLANETS IN THE CLASSROOM	Natural History Museum	London	London
2004A	7000	STIMULATING PUBLIC UNDERSTANDING OF GAMMA-RAY BURST SCIENCE WITH SWIFT	National Space Centre	Leicester	East Midlands
2004A	4000	PARTICLE PHYSICS LIGHT BADGES	University of Bristol	Bristol	South West
2004A	1500	TAKING ASTRONOMY TO CORNWALL	Individual	Plymouth	South West
2004A	2500	THE 2004 TRANSIT OF VENUS AWARD	University of Glamorgan	Pontypridd	Wales


2003B	5000	DOME-SOLAIS	Eden Court Theatre	Inverness	Scotland
2003B	5000	Science outreach through young artists @ CERN	University College London	London	London
2003B	600	Schools project: Detection and measurement of cosmic radiation	Dorset Asset & Valter Prize Trust	Poole	South West
2003B	7000	One small step, many giant myths - Debunking moon hoax theories	University of Glasgow	Glasgow	Scotland
2003B	9974	The Lancaster Particle Physics Package	Lancaster University	Lancaster	North West
2003B	4385	A UK/Mars station network	University of Reading	Reading	South East
2003B	3000	Discover Space	Northumberland Astronomical Society	High Hauxley	North East
2003B	7000	Exploring meteorite mysteries	Cardiff University	Cardiff	Wales
2003B	2000	The Rovers Return	Individual	Dervock	Northern Ireland
2003B	540	The Light Express Roadshow	University of Southampton	Southampton	South East
2003B	5000	The Particle Universe	Individual	Hatfield	East of England
2003B	9900	Learning Science, Making News	Queens University Belfast	Belfast	Northern Ireland
2003B	6000	Stellar Evolution: The life and death of stars	Royal Observatory Greenwich	Greenwich	London
2003B	5000	The World's largest expansion cloud chamber	Magna Science Adventure Centre	Sheffield	Yorkshire and the Humber

2003A	500	EARTH & SPACE LEARNING ENHANCEMENT PROJECT	Cove School	Farnborough	South East
2003A	3000	THE HUMAN ORRERY	Armagh Observatory	Armagh	Northern Ireland
2003A	3590	DIALOGUES AND DEBATES	Festival of Science and Innovation	Derry	Northern Ireland
2003A	7000	AN AFFORDABLE COSMIC RAY DETECTOR FOR EDUCATION	 University of Bristol	Bristol	South West
2003A	2000	LIFT-OFF HASTINGS	The Grove School	St Leonards on Sea	South East
2003A	5000	ASTRONOMY IN THE CLASSROOM: SCHOOL VISITS FOR KS2, KS3 AND KS4	University College London	London	London
2003A	9800	INTERPRETATION BOARDS FOR NEW OBSERVATION PATHWAY AROUND LOVELL TELESCOPE	 Jodrell Bank Observatory	Macclesfield	North West
2003A	1000	ALIEN WORLDS	 University of Glamorgan	Pontypridd	Wales
2003A	3400	A COSMIC RAY DETECTOR FOR SCHOOLS TALK	University College London	London	London
2003A	6000	SUN/TREK TOURS THE UK	University of Cambridge	Cambridge	East of England
2003A	3640	SCIZMIC, THE SCIENCE DISCOVERY CLUB NETWORK	ECSITE UK	London	London
2003A	6977	KIDS IN SPACE DISADVANTAGED SCHOOLS TOUR	Spacefund	Canterbury	South East
2003A	1200	TWO KENT SPACE SCHOOLS IN AUGUST 2003	University of Kent at Canterbury	Canterbury	South East
2003A	4500	SCIENTIFIC SATELLITES EDUCATIONAL CARD GAME	University of Leicester	Leicester	East Midlands
2003A	5300	POSITRON PEEPSHOW	 University of Bristol	Bristol	South West
2003A	2155	UPDATE AND EXTENSION OF 'CAREERS FOR GIRLS WITH A VISION'	CCLRC	Didcot	South East
2003A	4500	IMPROVING CLARITY OF INFORMATION VIA PHYSICS ANIMATIONS	Science Line	Ealing	London
2003A	569	THE WESTLANDS SUN DIAL	Newcastle Community High School	Newcastle-under-Lyme	West Midlands

2002B	2000	MATHS & SCIENCE TEACHING: VIDEO-CONFERENCING LINKS WITH PRIMARY SCHOOLS	DAMTP	Cambridge	East of England
2002B	1500	COSMIC EVENTS - SCIENCE OF THE SKY AT SATROSPHERE	Satrosphere Ltd	Aberdeen	Scotland
2002B	3000	EARTH, SUN & MOON WORKSHOPS	The Making Place	London	London
2002B	3000	UK ASTRONOMY IN HAWAII	 University of Hertfordshire	Hatfield	East of England
2002B	570	AN EVENING IN SPACE	Tapton School	Sheffield	Yorkshire and the Humber
2002B	4600	ASTROPHYSICS SUMMARY SHEETS	Royal Holloway	London	London
2002B	546	THEATRE AND PLANETARIUM PRESENTATIONS FOR YEAR 7, 9 AND PRIMARY SCHOOL STUDENTS	Francis Bacon School	St Albans	East of England
2002B	1350	PARTICLE PHYSICS WITH COFFEE AND HOBNOBS	University of Southampton	Southampton	South East
2002B	2500	ALL ABOARD FOR A MISSION TO MARS	SETPOINT	 Bishops Stortford	East of England
2002B	4540	GETSET/BETSET ASTRONOMY & SPACE WORKSHOPS	SETPOINT Wales	Pontypridd	Wales
2002B	507	PUBLIC UNDERSTANDING OF ASTRONOMY	Thomas Hardye School	Yeovil	South West
2002B	4000	SCHOOLS @ MULLARD RADIO ASTRONOMY OBSERVATORY, CAMBRIDGE	University of Cambridge	Cambridge	East of England
2002B	10000	JOURNEY THROUGH TIME - A SOUND AND LIGHT EXTRAVAGANZA	Southampton University	Southampton	South East
2002B	5000	WEIRD WORLDS: THE EXCITING FACE OF SCIENCE	University of Plymouth	Plymouth	South West
2002B	2520	THE SKY IS NO LIMIT - SCIENCE WEEK 2003	MSSL	Dorking	South East
2002B	695	WI SPACE CASCADE CONFERENCE	National Federation of Women's Institutes	Stone	West Midlands
2002B	5000	INTERACTIVE EXHIBITION OF SPACE SCIENCE AT NATIONAL EISTEDDFOD OF WALES	Eisteddfod Genedlaethol Cyrmru	Pontyclun	Wales
2002B	4000	RIDE ON A COMET	Association for Science Education	Hatfield	East of England
2002B	7000	A PARTICLE UNIVERSE	Industry Supports Education	Hatfield	East of England


2002A	4526	A BRIEF HISTORY OF TIME	Vanishing Point Theatre Company	Glasgow	Scotland
2002A	5000	NATIONAL ASTRONOMY WEEK	Observatory Science Centre	Herstmonceux	South East
2002A	6000	ASTRONOMY PROJECTS FOR BA CREST AWARDS SCHEME	BAAS	London	London
2002A	1500	WORCESTERSHIRE FESTIVAL OF SCIENCE	Worcestershire County Council	Worcester	West Midlands
2002A	5000	SOLAR ASTRONOMY AND DAYTIME OBSERVATORY VISITS FOR SCHOOL CHILDREN AT KEY STAGE 3	University College London	London	London
2002A	500	SciFEST 2002 - AN EDUCATIONAL SCIENCE FAIR	Robert Manning Technology College	Bourne	East Midlands
2002A	7500	BRINGING 'INTO THE ANTIWORLD' AT THE EDINBURGH FRINGE FESTIVAL	Passerelle Science-Cite	Geneva	International
2002A	500	BRIDGING THE 'SPACE' BETWEEN PRIMARY AND SECONDARY SCHOOLS	Greendown School	Swindon	South West
2002A	8100	'STARZ'	National Space Centre	Leicester	East Midlands
2002A	5000	PILOT CPD PROGRAMME FOR 5-14 EARTH AND SPACE	Royal Observatory Edinburgh	Edinburgh	Scotland
2002A	1000	UK SEDS 14th ANNUAL STUDENT SPACE CONFERENCE	 Kingston University	London	London
2002A	1355	HANDS ON THE SOLAR SYSTEM - AN ASTRONOMICAL EXHIBITION	MSSL	Dorking	South East
2002A	5000	TAKING A REAL - TIME COSMIC RAY DETECTOR TO THE PUBLIC	University of Bristol	Bristol	South West
2002A	2000	SHARING METEORITES TO ENRICH LEARNING IN SOUTH WALES	Techniquest	Cardiff	Wales
2002A	4760	THE SPACEGUARD CENTRE	The Spaceguard Centre	Knighton	Wales
2002A	4500	BIG BANG ANIMATION AND RADIOACTIVITY WEB RESOURCES	Individual	Hatfield	East of England
2002A	620	DEVELOPING ROLE PLAYS ABOUT THE LIVES OF CAROLINE AND WILLIAM HERSCHEL	Hayesfield Technology College	Bath	South West

2001B	3000	MULTIPLE SCHOOL BASED - LUNAR, METEORITE AND SPACE SCIENCE PROJECT	Abraham Darby School	Madeley	West Midlands
2001B	2822	THE DEVELOPMENT AND LAUNCH OF 'SWIFT' - RAISING PUBLIC AWARENESS	National Space Centre	Leicester	East Midlands
2001B	7100	PROVIDING MEDIA RESOURCES TO PUBLICISE UK PLANETARY SCIENCE	 Rutherford Appleton Laboratory	Didcot	South East
2001B	5726	TAKING THE SUN TO A LARGER AUDIENCE	University of Keele	Newcastle-under-Lyme	West Midlands
2001B	5000	DIALOGUE EVENT CONCERNING ASTRONOMY AND SPACE SCIENCE	Science Museum	London	London
2001B	9340	STAR MATTERS - ACTIVITIES FOR CHILDREN AROUND 'BUILDING THE UNIVERSE'	Kelham Museum	Sheffield	Yorkshire and the Humber
2001B	1400	'A' LEVEL PHYSICS AND THE SUSSEX EDM CENTRE	University of Sussex	Brighton	South East
2001B	500	SCIENCE YEAR AT CROSSWAYS INFANT SCHOOL	Crossways Infant School	Thornbury	South West
2001B	5000	PUBLICISING THE REBIRTH OF THE LOVELL TELESCOPE	 Jodrell Bank	Macclesfield	North West
2001B	3600	EXPOSING THE ELECTRON	University of Plymouth	Plymouth	South West
2001B	500	WOMEN AND SCIENCE DAY, 16/3/2002, IN CAMBRIDGE NATIONAL SCIENCE WEEK	Cambridge	East of England
2001B	5000	NEW 'AS' LEVEL IN THE HISTORY AND PHILOSOPHY OF SCIENCE	Simon Langton Girls School	Canterbury	South East
2001B	5000	LIVING ON ANOTHER PLANET - 'ALL SUMMER IN A DAY'	Childrens' Music Workshop	Highgate West Hill	London
2001B	3000	DIALOGUE EVENT AT CHELTENHAM SCIENCE FESTIVAL ON 'LIFE IN SPACE'	Cheltenham Science Festival	Cheltenham	South West
2001B	600	MEASURING THE HALF - LIFE OF MUON PARTICLES IN COSMIC RAYS	Armthorpe School	Doncaster	Yorkshire and the Humber
2001B	1000	EDUCATIONAL SATELLITES CARD GAME	University of Leicester	Leicester	East Midlands
2001B	2000	ROCKET SCIENCE FOR THE MASSES	University of Salford	Salford	North West
2001B	2000	OUT OF THIS WORLD	The City Technology College	Birmingham	West Midlands
2001B	7450	MARTIAN MINING OPERATIONS AT THE CAMBORNE 'EDUCATION THROUGH SPACE CENTRE'	Camborne Community College	Camborne	South West

2001A	1734	FURTHER DEVELOPMENT OF PROJECT 'ORACLE'	Individual	Hingham	East of England
2001A	3000	STFC SCIENCE IN THE COMMUNITY	Derry	Northern Ireland
2001A	1000	DORSET SCHOOL SCIENCE FESTIVAL	Milton Abbey School	Blandford Forum	South West
2001A	3898	THE RUNAWAY PLANETAR	Hertfordshire University	East of England
2001A	2712	NASA JOHNSON SPACE CENTER PROJECT 2001	Careers Wales West	Carmarthen	Wales
2001A	980	ASTRONOMY EDUCATION AT SCIENCE TEACHER MEETINGS	Individual	London	London
2001A	4350	PARTICLE PHYSICS SUMMARY SHEETS (UPDATE)	Royal Holloway	London	London
2001A	135	ASTRONOMY FOR SCHOOLS	Individual	Cambridge	East of England
2001A	5000	SPACE SCIENCE NEWS 'SPECIAL EDITION'	The Queens University of Belfast	Northern Ireland
2001A	4500	STFC SCIENCE AT THE UCL SCIENCE CENTRE	University College London	London	London
2001A	8120	DISCOVERING THE COSMOS FROM LA PALMA	Isaac Newton Group	Santa Cruz De La Palma	International
2001A	5000	UNCLE ALBERT SHOW	Institute of Physics	London	London
2001A	5500	DISPLAY OF ALEPH AND DELPHI COMPONENTS	Science Museum	London	London
2001A	3235	SKYWATCH	Sheffield Hallam University	Sheffield	Yorkshire and the Humber
2001A	6083	INNOVATIVE SHOWS FOR THE MOBILE PLANETARIUM	Aberdeen College Planetarium	Aberdeen	Scotland
2001A	750	UK SEDS 13th ANNUAL STUDENT SPACE CONFERENCE	Individual	Newcastle upon Tyne	North East
2001A	3000	PLANETARIUM POST - VISIT ACTIVITIES	Techniquest	Cardiff	Wales
2001A	500	FLIGHT AND ROCKETS	Grove School	Market Drayton	West Midlands
2001A	1000	ASTRONOMY MASTERCLASS FOR SENIOR PRIMARY PUPILS	Lancaster Girls Grammar School	Lancaster	North West
2001A	7500	AN INTRODUCTION TO A WORLD OF PARTICLES	Individual	 Hatfield	East of England
2001A	3532	SPARK CHAMBER DEMONSTRATIONS AT SCHOOLS	University of Birmingham	Birmingham	West Midlands

2000B	2000	PARTICLE PHYSICS LECTURES	Queen Mary & Westfield College	London	London
2000B	1200	MULTI MEDIA PRESENTATIONS AND SELF-LEARNING PACKAGES	 University of Plymouth	Plymouth	South West
2000B	900	PEP EXHIBITION AT EDINBURGH SCIENCE FESTIVAL	Edinburgh University	Edinburgh	Scotland
2000B	4000	SCALE MODEL OF THE SOLAR SYSTEM	Sevenoaks	South East
2000B	7500	BIOMEDICAL TECHNOLOGY SPIN OFF FROM THE LHC	University of Glasgow	Glasgow	Scotland
2000B	5000	THE VIRTUAL METEORITE EXHIBITION	Natural History Museum	London	London
2000B	500	LIFT OFF ROCKET GUIDE FOR ASE CONFERENCE	University of Surrey	Guilford	South East
2000B	2950	DIGITAL IMAGING EQUIPMENT PURCHASE	Norwich Astronomical Society	Norwich	East of England
2000B	5000	BIRMINGHAM SCHOOLS' WEBSITE, PHASE TWO	University of Birmingham	Birmingham	West Midlands
2000B	4000	THE CARDIFF RADIO OBSERVATORY	University of Wales	Cardiff	Wales
2000B	360	Space	Individual	Liverpool	North West
2000B	2200	A BRIEF HISTORY OF TIME	CCA @ McLellan Galleries	Glasgow	Scotland
2000B	5000	CONNECTIONS IN SPACE: FROM THE QUANTUM TO THE COSMOS	DAMTP	Cambridge	East of England
2000B	1410	WOMEN IN ASTRONOMY AND GEOPHYSICS BROCHURE	CCLRC	Didcot	South East
2000B	2800	GCSE ASTRONOMY GUIDE	Individual	Lytham St Annes	North West
2000B	2000	GENERATION MARS' EDUCATIONAL YOUTH COMPETITION	Individual	West Kirby	North West
2000B	4000	MOON PHASES, A PILOT PROJECT	University College London	London	London
2000B	400	INDUSTRY WEEK PROJECT - SPACE SCIENCE	Ladymead Community School	Taunton	South West
2000B	5000	NEW DOME FOR SCHOOLS' PLANETARIUM	Mizar Astronomy	Dorset	South West
2000B	600	HEAVENS ABOVE	Erasmus Darwin Foundation	Lichfield	West Midlands
2000B	6092	SCHOOLS POP-BOTTLE MAGNETOMETER NETWORK (POP-MAGNET)	University of York	York	Yorkshire and the Humber


2000A	500	STIMULATING AN INTEREST IN ASTRONOMY	Swinton Comprehensive School	Rotherham	Yorkshire and the Humber
2000A	600	COMSET CONTINUATION (SPACE)	University of Sunderland	Sunderland	North East
2000A	3500	SEEING STARS II - ASTRONOMY & SPACE SCIENCE FOR THE VISUALLY IMPAIRED	Leicester University	Leicester	East Midlands
2000A	7500	COSMOLOGY MEETS COMEDY	University of Glasgow	Glasgow	Scotland
2000A	4450	FULWOOD EXTENSIVE AIR SHOWER ARRAY PROJECT	Preston College	Preston	North West
2000A	500	12th ANNUAL UKSEDS SPACE CONFERENCE	Manchester University	Manchester	North West
2000A	600	SCIFEST - EDUCATIONAL SCIENCE FAIR	Robert Manning Technology College	Bourne	East Midlands
2000A	5000	BRINGING THE ORACLE OF DELPHI TO THE UK	Geneva	International
2000A	8000	ACCESSING THE LOVELL RADIO TELESCOPE	Jodrell Bank Science Centre	Macclesfield	North West
2000A	2500	CORNWALL SCHOOLS ASTRONOMY PROJECT - GCSE ASTRONOMY	Treviglas Community College	Newquay	South West
2000A	2000	COMMUNICATING ROCKET SCIENCE	University of Salford	Salford	North West
2000A	4800	NASA JOHNSON SPACE CENTER PROJECT - 2000	The Education Business Partnership	Llandysul	Wales
2000A	3000	VIRTUAL RADIOACTIVITY LABORATORY FOR SECONDARY EDUCATION	University of Nottingham	Nottingham	East Midlands
2000A	4000	HERSTMONCEUX ASTROGRAPHIC DISCOVER	Inspire	Norwich	East of England
2000A	5000	MUSIC OF THE SPHERES	University of Bath	Bath	South West
2000A	2032	SPACE SCIENCE: CONTINUITY AND PROGRESSION	Mr J Moreland	Twickenham	London
2000A	1500	NATIONAL SIXTH FORM 'FRONTIERS OF SCIENCE' CONFERENCE	The Kings School	Canterbury	South East
2000A	4500	SUPPORT FOR ASTRONOMY ROADSHOW	University of St Andrews	St Andrews	Scotland


1999B	2600	THE MAGIC OF THE COSMOS	University of Glasgow	Glasgow	Scotland
1999B	5000	PROJECTS FOR THE MILLENNIUM 'FROM QUARKS TO THE COSMOS EXHIBITION'	The University of Birmingham	Birmingham	West Midlands
1999B	3459	MEASURING THE MUON LIFETIME	Royal Holloway and Bedford New College	Egham	South East
1999B	3000	LIVERPOOL CHILDREN’S ASTRONOMY WEBSITE	The Alsop High School	Liverpool	North West
1999B	4000	YOUR PLACE IN SPACE	Armagh Planetarium	Armagh	Northern Ireland
1999B	4971	UPGRADE OF 28-INCH TELESCOPE	Royal Observatory Greenwich	London	London
1999B	5150	BABAR MAGIC CUBES	Bristol University	Bristol	South West
1999B	300	SCIENCE IN OUR COMMUNITY	St Francis Primary School	Glasgow	Scotland
1999B	5000	CONCISE Project	Manchester Metropolitan University	Manchester	North West
1999B	9650	BEAGLE 2 AND YOU	 The Open University	Milton Keynes	South East
1999B	6237	Over the Moon	Physico Theatre	Rossendale	North West
1999B	5000	THE REMOTE CHALLENGER LEARNING CENTRE	National Space Science Centre	Leicester	East Midlands
1999B	750	LIFTOFF! THE STUDENT PAYLOAD COMPETITION	 University of Surrey	Guilford	South East
1999B	3000	ICE COLONY ALPHA - AUDIO MATHS PROJECT "SPACEBOX"	National Association of the Education of Sick Children	London	London
1999B	540	EUREKA 2000	Arnold Schools Limited	Preston	North West
1999B	5500	VIDEO OF THE ATLAS EXPERIMENT	The University of Birmingham	Birmingham	West Midlands


